county,year,month,precip_in
Santa Cruz,2017,8,0.02
Santa Cruz,2017,9,0.06
Santa Cruz,2017,10,0.07
Santa Cruz,2017,11,2.75
Santa Cruz,2017,12,0.18
Santa Cruz,2018,1,5.29
Santa Cruz,2018,2,0.32
Santa Cruz,2018,3,6.89
Santa Cruz,2018,4,3.98
Santa Cruz,2018,5,0.04
Santa Cruz,2018,6,0.03
Santa Cruz,2018,7,0.0
Santa Cruz,2018,8,0.0
Santa Cruz,2018,9,0.01
Santa Cruz,2018,10,0.05
Santa Cruz,2018,11,2.4
Santa Cruz,2018,12,3.89
Santa Cruz,2019,1,6.69
Santa Cruz,2019,2,11.0
Santa Cruz,2019,3,7.22
Santa Cruz,2019,4,0.69
Santa Cruz,2019,5,4.33
Santa Cruz,2019,6,0.01
Santa Cruz,2019,7,0.05
Santa Cruz,2019,8,0.0
Santa Cruz,2019,9,0.13
Santa Cruz,2019,10,0.0
Santa Cruz,2019,11,1.67
Santa Cruz,2019,12,12.25
Santa Cruz,2020,1,0.39
Santa Cruz,2020,2,0.13
Santa Cruz,2020,3,0.09
Santa Cruz,2020,4,2.77
Santa Cruz,2020,5,1.63
Santa Cruz,2020,6,0.0
Santa Cruz,2020,7,0.0
Santa Cruz,2020,8,0.01
Santa Cruz,2020,9,0.0
Santa Cruz,2020,10,0.0
Santa Cruz,2020,11,1.23
Santa Cruz,2020,12,2.18
Santa Cruz,2021,1,7.57
Santa Cruz,2021,2,1.16
Santa Cruz,2021,3,2.31
Santa Cruz,2021,4,0.1
Santa Cruz,2021,5,0.03
Santa Cruz,2021,6,0.0
Santa Cruz,2021,7,0.0
Santa Cruz,2021,8,0.0
Santa Cruz,2021,9,0.0
Santa Cruz,2021,10,5.28
Santa Cruz,2021,11,2.21
Santa Cruz,2021,12,9.67
Santa Cruz,2022,1,0.69
Santa Cruz,2022,2,0.02
Santa Cruz,2022,3,0.14
Santa Cruz,2022,4,2.38
Santa Cruz,2022,5,0.0
Santa Cruz,2022,6,0.02
Santa Cruz,2022,7,0.0
Santa Cruz,2022,8,0.0
Santa Cruz,2022,10,0.0
Santa Cruz,2022,11,2.4
Santa Cruz,2022,12,13.0
Santa Cruz,2023,1,15.11
Santa Cruz,2023,2,5.61
Santa Cruz,2023,3,14.0
Santa Cruz,2023,4,0.28
Santa Cruz,2023,5,1.43
Santa Cruz,2023,6,0.03
Santa Cruz,2023,7,0.0
Santa Cruz,2023,8,0.0
Santa Cruz,2023,9,0.07
Santa Cruz,2023,10,0.32
Santa Cruz,2023,11,1.59
Santa Cruz,2023,12,6.91
Santa Cruz,2024,1,7.46
Santa Cruz,2024,2,9.91
Santa Cruz,2024,3,6.1
Santa Cruz,2024,4,1.68
Santa Cruz,2024,5,0.9
Santa Cruz,2024,6,0.0
Santa Cruz,2024,7,0.0
Santa Cruz,2024,8,0.0
Santa Cruz,2024,9,0.0
Santa Cruz,2024,10,0.0
Santa Cruz,2024,11,4.12
Santa Cruz,2024,12,5.8
Santa Cruz,2025,1,0.25
Santa Cruz,2025,2,10.18
Santa Cruz,2025,3,3.84
Santa Cruz,2025,4,0.53
Santa Cruz,2025,5,0.19
Santa Cruz,2025,6,0.0
Shasta,2009,10,4.61
Shasta,2009,11,2.11
Shasta,2009,12,5.01
Shasta,2010,1,15.62
Shasta,2010,2,8.03
Shasta,2010,3,5.04
Shasta,2010,4,7.7
Shasta,2010,5,2.65
Shasta,2010,6,0.46
Shasta,2010,7,0.08
Shasta,2010,8,0.05
Shasta,2010,9,1.06
Shasta,2010,10,4.77
Shasta,2010,11,2.97
Shasta,2010,12,12.84
Shasta,2011,1,0.83
Shasta,2011,2,6.8
Shasta,2011,3,16.14
Shasta,2011,4,1.37
Shasta,2011,5,3.23
Shasta,2011,6,1.54
Shasta,2011,7,0.26
Shasta,2011,8,0.0
Shasta,2011,9,0.31
Shasta,2011,10,2.27
Shasta,2011,11,3.46
Shasta,2011,12,0.46
Shasta,2012,1,6.03
Shasta,2012,2,2.81
Shasta,2012,3,12.31
Shasta,2012,4,5.75
Shasta,2012,5,0.64
Shasta,2012,6,1.92
Shasta,2012,7,0.08
Shasta,2012,8,0.03
Shasta,2012,9,0.0
Shasta,2012,10,1.18
Shasta,2012,11,10.71
Shasta,2012,12,10.82
Shasta,2013,1,0.98
Shasta,2013,2,1.55
Shasta,2013,3,3.46
Shasta,2013,4,0.94
Shasta,2013,5,1.06
Shasta,2013,6,0.81
Shasta,2013,7,0.11
Shasta,2013,8,0.02
Shasta,2013,9,1.8
Shasta,2013,10,0.79
Shasta,2013,11,0.37
Shasta,2013,12,0.49
Shasta,2014,1,0.3
Shasta,2014,2,6.66
Shasta,2014,3,3.76
Shasta,2014,4,0.78
Shasta,2014,5,0.25
Shasta,2014,6,0.08
Shasta,2014,7,0.25
Shasta,2014,8,0.34
Shasta,2014,9,2.55
Shasta,2014,10,4.83
Shasta,2014,11,1.86
Shasta,2014,12,12.83
Shasta,2015,1,0.48
Shasta,2015,2,10.16
Shasta,2015,3,1.27
Shasta,2015,4,1.48
Shasta,2015,5,1.76
Shasta,2015,6,0.23
Shasta,2015,7,1.5
Shasta,2015,8,0.0
Shasta,2015,9,0.23
Shasta,2015,10,0.59
Shasta,2015,11,1.44
Shasta,2015,12,7.46
Shasta,2016,1,12.77
Shasta,2016,2,3.03
Shasta,2016,3,10.89
Shasta,2016,4,1.88
Shasta,2016,5,0.9
Shasta,2016,6,2.37
Shasta,2016,7,0.0
Shasta,2016,8,0.0
Shasta,2016,9,0.08
Shasta,2016,10,11.84
Shasta,2016,11,4.6
Shasta,2016,12,4.54
Shasta,2017,1,12.77
Shasta,2017,2,10.68
Shasta,2017,3,5.65
Shasta,2017,4,8.36
Shasta,2017,5,0.44
Shasta,2017,6,1.33
Shasta,2017,7,0.0
Shasta,2017,8,0.12
Shasta,2017,9,0.25
Shasta,2017,10,0.61
Shasta,2017,11,4.13
Shasta,2017,12,0.29
Shasta,2018,1,4.08
Shasta,2018,2,0.78
Shasta,2018,3,4.61
Shasta,2018,4,2.29
Shasta,2018,5,2.07
Shasta,2018,6,0.02
Shasta,2018,7,0.14
Shasta,2018,8,0.0
Shasta,2018,9,0.24
Shasta,2018,10,0.57
Shasta,2018,11,4.16
Shasta,2018,12,3.68
Shasta,2019,1,5.52
Shasta,2019,2,15.6
Shasta,2019,3,5.69
Shasta,2019,4,3.53
Shasta,2019,5,5.66
Shasta,2019,6,0.32
Shasta,2019,7,0.0
Shasta,2019,8,0.0
Shasta,2019,9,1.45
Shasta,2019,10,0.21
Shasta,2019,11,2.47
Shasta,2019,12,6.25
Shasta,2020,1,3.85
Shasta,2020,2,0.12
Shasta,2020,3,2.23
Shasta,2020,4,2.05
Shasta,2020,5,3.17
Shasta,2020,6,0.7
Shasta,2020,7,0.48
Shasta,2020,8,0.1
Shasta,2020,9,0.0
Shasta,2020,10,0.01
Shasta,2020,11,1.84
Shasta,2020,12,2.32
Shasta,2021,1,7.31
Shasta,2021,2,2.87
Shasta,2021,3,3.66
Shasta,2021,4,0.49
Shasta,2021,5,0.65
Shasta,2021,6,0.2
Shasta,2021,7,0.2
Shasta,2021,8,0.04
Shasta,2021,9,0.79
Shasta,2021,10,5.81
Shasta,2021,11,3.18
Shasta,2021,12,4.68
Shasta,2022,1,0.82
Shasta,2022,2,0.08
Shasta,2022,3,0.81
Shasta,2022,4,2.47
Shasta,2022,5,0.54
Shasta,2022,6,0.43
Shasta,2022,7,0.32
Shasta,2022,8,1.15
Shasta,2022,9,0.95
Shasta,2022,10,0.1
Shasta,2022,11,2.69
Shasta,2022,12,7.77
Shasta,2023,1,16.75
Shasta,2023,2,3.62
Shasta,2023,3,10.51
Shasta,2023,4,1.21
Shasta,2023,5,1.76
Shasta,2023,6,1.01
Shasta,2023,7,0.0
Shasta,2023,8,0.76
Shasta,2023,9,1.9
Shasta,2023,10,0.31
Shasta,2023,11,1.81
Shasta,2023,12,7.21
Shasta,2024,1,8.5
Shasta,2024,2,13.47
Shasta,2024,3,4.73
Shasta,2024,4,2.68
Shasta,2024,5,1.39
Shasta,2024,6,0.0
Shasta,2024,7,0.0
Shasta,2024,8,1.03
Shasta,2024,9,0.0
Shasta,2024,10,0.77
Shasta,2024,11,11.04
Shasta,2024,12,9.06
Shasta,2025,1,1.12
Shasta,2025,2,9.99
Shasta,2025,3,6.74
Shasta,2025,4,1.22
Shasta,2025,5,0.5
Shasta,2025,6,0.0
Sierra,2009,10,2.75
Sierra,2009,11,0.64
Sierra,2009,12,3.82
Sierra,2010,1,3.53
Sierra,2010,2,2.87
Sierra,2010,3,3.48
Sierra,2010,4,3.16
Sierra,2010,5,1.04
Sierra,2010,6,0.31
Sierra,2010,7,0.13
Sierra,2010,8,0.0
Sierra,2010,9,0.0
Sierra,2010,10,4.58
Sierra,2010,11,3.27
Sierra,2010,12,8.81
Sierra,2011,1,0.75
Sierra,2011,2,3.5
Sierra,2011,3,9.03
Sierra,2011,4,1.29
Sierra,2011,5,0.93
Sierra,2011,6,2.23
Sierra,2011,7,0.0
Sierra,2011,8,0.0
Sierra,2011,9,0.91
Sierra,2011,10,1.7
Sierra,2011,11,0.79
Sierra,2011,12,0.0
Sierra,2012,1,3.92
Sierra,2012,2,1.32
Sierra,2012,3,4.58
Sierra,2012,4,2.62
Sierra,2012,5,0.28
Sierra,2012,6,0.52
Sierra,2012,7,0.5
Sierra,2012,8,0.0
Sierra,2012,9,0.14
Sierra,2012,10,1.25
Sierra,2012,11,7.69
Sierra,2012,12,8.46
Sierra,2013,1,0.46
Sierra,2013,2,0.24
Sierra,2013,3,1.06
Sierra,2013,4,0.19
Sierra,2013,5,0.87
Sierra,2013,6,0.1
Sierra,2013,7,0.0
Sierra,2013,8,0.0
Sierra,2013,9,0.74
Sierra,2013,10,0.2
Sierra,2013,11,0.4
Sierra,2013,12,0.93
Sierra,2014,1,1.33
Sierra,2014,2,7.97
Sierra,2014,3,2.82
Sierra,2014,4,0.83
Sierra,2014,5,0.59
Sierra,2014,6,0.0
Sierra,2014,7,1.24
Sierra,2014,8,1.5
Sierra,2014,9,1.36
Sierra,2014,10,0.9
Sierra,2014,11,2.01
Sierra,2014,12,5.92
Sierra,2015,1,0.0
Sierra,2015,2,4.8
Sierra,2015,3,0.28
Sierra,2015,4,0.94
Sierra,2015,5,1.2
Sierra,2015,6,0.79
Sierra,2015,7,2.49
Sierra,2015,8,0.18
Sierra,2015,9,0.16
Sierra,2015,10,1.09
Sierra,2015,11,3.3
Sierra,2015,12,6.62
Sierra,2016,1,6.45
Sierra,2016,2,1.35
Sierra,2016,3,7.57
Sierra,2016,4,2.06
Sierra,2016,5,1.75
Sierra,2016,6,0.04
Sierra,2016,7,0.0
Sierra,2016,8,0.13
Sierra,2016,9,0.0
Sierra,2016,10,7.03
Sierra,2016,11,2.04
Sierra,2016,12,7.54
Sierra,2017,1,15.69
Sierra,2017,2,17.13
Sierra,2017,3,3.17
Sierra,2017,4,5.39
Sierra,2017,5,0.66
Sierra,2017,6,0.05
Sierra,2017,7,0.0
Sierra,2017,8,0.41
Sierra,2017,9,0.89
Sierra,2017,10,0.59
Sierra,2017,11,7.51
Sierra,2017,12,0.39
Sierra,2018,1,2.76
Sierra,2018,2,1.13
Sierra,2018,3,8.25
Sierra,2018,4,1.94
Sierra,2018,5,2.61
Sierra,2018,6,0.54
Sierra,2018,7,0.67
Sierra,2018,8,0.0
Sierra,2018,9,0.0
Sierra,2018,10,0.25
Sierra,2018,11,2.13
Sierra,2018,12,0.61
Sierra,2019,1,6.69
Sierra,2019,2,11.59
Sierra,2019,3,2.59
Sierra,2019,4,1.29
Sierra,2019,5,1.92
Sierra,2019,6,0.0
Sierra,2019,7,0.0
Sierra,2019,8,0.27
Sierra,2019,10,0.81
Sierra,2019,11,1.17
Sierra,2019,12,4.02
Sierra,2020,1,0.78
Sierra,2020,2,0.08
Sierra,2020,3,0.5
Sierra,2020,4,0.09
Sierra,2020,5,0.0
Sierra,2020,6,0.27
Sierra,2020,7,0.14
Sierra,2020,8,0.39
Sierra,2020,9,0.0
Sierra,2020,10,0.01
Sierra,2020,11,2.68
Sierra,2020,12,2.08
Sierra,2021,1,2.18
Sierra,2021,2,0.86
Sierra,2021,3,1.27
Sierra,2021,4,0.19
Sierra,2021,5,0.2
Sierra,2021,6,0.06
Sierra,2021,7,0.34
Sierra,2021,8,0.01
Sierra,2021,9,0.46
Sierra,2021,10,10.25
Sierra,2021,11,1.68
Sierra,2021,12,9.31
Sierra,2022,1,0.13
Sierra,2022,2,0.57
Sierra,2022,3,0.5
Sierra,2022,4,2.29
Sierra,2022,5,0.14
Sierra,2022,6,0.57
Sierra,2022,7,0.02
Sierra,2022,8,0.22
Sierra,2022,9,0.77
Sierra,2022,10,0.0
Sierra,2022,11,2.57
Sierra,2022,12,9.49
Sierra,2023,1,8.1
Sierra,2023,2,3.01
Sierra,2023,3,8.32
Sierra,2023,4,0.29
Sierra,2023,5,0.54
Sierra,2023,6,0.85
Sierra,2023,7,0.0
Sierra,2023,8,0.77
Sierra,2023,9,0.93
Sierra,2023,10,0.63
Sierra,2023,11,1.67
Sierra,2023,12,1.68
Sierra,2024,1,2.54
Sierra,2024,2,4.81
Sierra,2024,3,5.91
Sierra,2024,4,0.74
Sierra,2024,5,0.79
Sierra,2024,6,0.01
Sierra,2024,7,0.4
Sierra,2024,8,1.2
Sierra,2024,9,0.16
TEHAMA,2024,10,1.23
TEHAMA,2024,11,22.47
TEHAMA,2024,12,10.45
TEHAMA,2025,1,2.09
TEHAMA,2025,2,17.75
TEHAMA,2025,3,9.73
TEHAMA,2025,4,2.01
TEHAMA,2025,5,1.34
TEHAMA,2025,6,0.08
TRINITY,2009,10,3.51
TRINITY,2009,11,2.52
TRINITY,2009,12,3.29
TRINITY,2010,1,8.27
TRINITY,2010,2,5.14
TRINITY,2010,3,1.79
TRINITY,2010,4,8.64
TRINITY,2010,5,2.93
TRINITY,2010,6,0.7
TRINITY,2010,7,0.08
TRINITY,2010,8,0.02
TRINITY,2010,9,0.35
TRINITY,2010,10,6.91
TRINITY,2010,11,4.41
TRINITY,2010,12,10.15
TRINITY,2011,1,1.3
TRINITY,2011,2,3.08
TRINITY,2011,3,9.51
TRINITY,2011,4,2.73
TRINITY,2011,5,1.79
TRINITY,2011,6,2.65
TRINITY,2011,7,0.12
TRINITY,2011,8,0.0
TRINITY,2011,9,0.11
TRINITY,2011,10,3.26
TRINITY,2011,11,2.95
TRINITY,2011,12,0.52
TRINITY,2012,1,7.22
TRINITY,2012,2,1.76
TRINITY,2012,3,9.86
TRINITY,2012,4,2.83
TRINITY,2012,5,0.22
TRINITY,2012,6,0.42
TRINITY,2012,7,0.4
TRINITY,2012,8,0.0
TRINITY,2012,9,0.0
TRINITY,2012,10,3.35
TRINITY,2012,11,24.49
TRINITY,2012,12,17.86
TRINITY,2013,1,1.34
TRINITY,2013,2,0.9
TRINITY,2013,3,2.41
TRINITY,2013,4,1.52
TRINITY,2013,5,2.08
TRINITY,2013,6,2.69
TRINITY,2013,7,0.95
TRINITY,2013,8,1.47
TRINITY,2013,9,3.46
TRINITY,2013,10,0.02
TRINITY,2013,11,2.26
TRINITY,2013,12,1.22
TRINITY,2014,1,2.08
TRINITY,2014,2,14.49
TRINITY,2014,3,17.41
TRINITY,2014,4,1.94
TRINITY,2014,5,0.58
TRINITY,2014,6,0.06
TRINITY,2014,7,0.97
TRINITY,2014,8,0.26
TRINITY,2014,9,4.57
TRINITY,2014,10,11.22
TRINITY,2014,11,7.57
TRINITY,2014,12,27.66
TRINITY,2015,1,2.38
TRINITY,2015,2,20.65
TRINITY,2015,3,3.03
TRINITY,2015,4,3.12
TRINITY,2015,5,1.69
TRINITY,2015,6,0.89
TRINITY,2015,7,1.27
TRINITY,2015,8,0.13
TRINITY,2015,9,1.31
TRINITY,2015,10,1.39
TRINITY,2015,11,3.08
TRINITY,2015,12,5.57
TRINITY,2016,1,10.57
TRINITY,2016,2,2.12
TRINITY,2016,3,9.08
TRINITY,2016,4,1.76
TRINITY,2016,5,1.12
TRINITY,2016,6,0.71
TRINITY,2016,8,3.6
TRINITY,2016,9,0.0
TRINITY,2016,10,31.1
TRINITY,2016,11,8.27
TRINITY,2016,12,12.63
TRINITY,2017,1,20.94
TRINITY,2017,2,16.51
TRINITY,2017,3,10.34
TRINITY,2017,4,10.08
TRINITY,2017,5,0.61
TRINITY,2017,6,0.98
TRINITY,2017,7,0.0
TRINITY,2017,8,0.0
TRINITY,2017,9,1.4
TRINITY,2017,10,1.69
TRINITY,2017,11,15.72
TRINITY,2017,12,0.88
TRINITY,2018,1,13.12
TRINITY,2018,2,1.52
TRINITY,2018,3,11.92
TRINITY,2018,4,7.86
TRINITY,2018,5,4.14
TRINITY,2018,6,0.1
TRINITY,2018,7,1.42
TRINITY,2018,8,0.0
TRINITY,2018,9,0.34
TRINITY,2018,10,2.13
TRINITY,2018,11,19.36
TRINITY,2018,12,13.06
TRINITY,2019,1,24.17
TRINITY,2019,2,32.73
TRINITY,2019,3,16.63
TRINITY,2019,4,10.38
TRINITY,2019,5,7.22
TRINITY,2019,6,0.68
TRINITY,2019,7,0.0
TRINITY,2019,8,0.76
TRINITY,2019,9,2.55
TRINITY,2019,10,1.29
TRINITY,2019,11,6.07
TRINITY,2019,12,16.95
TRINITY,2020,1,10.41
TRINITY,2020,2,0.46
TRINITY,2020,3,3.83
TRINITY,2020,4,4.43
TRINITY,2020,5,9.94
TRINITY,2020,6,1.5
TRINITY,2020,7,0.26
TRINITY,2020,8,0.15
TRINITY,2020,9,0.15
TRINITY,2020,10,0.15
TRINITY,2020,11,4.01
TRINITY,2020,12,8.47
TRINITY,2021,1,11.74
TRINITY,2021,2,8.81
TRINITY,2021,3,7.93
TRINITY,2021,4,1.59
TRINITY,2021,5,0.34
TRINITY,2021,6,0.98
TRINITY,2021,7,0.07
TRINITY,2021,8,0.02
TRINITY,2021,9,2.47
TRINITY,2021,10,20.67
TRINITY,2021,11,9.91
TRINITY,2021,12,23.86
TRINITY,2022,1,3.78
TRINITY,2022,2,0.15
TRINITY,2022,3,2.66
TRINITY,2022,4,10.65
TRINITY,2022,5,4.9
TRINITY,2022,6,3.0
TRINITY,2022,7,0.46
TRINITY,2022,8,0.02
TRINITY,2022,9,5.6
TRINITY,2022,10,0.06
TRINITY,2022,11,7.63
TRINITY,2022,12,30.69
TRINITY,2023,1,40.11
TRINITY,2023,2,10.75
TRINITY,2023,3,35.12
TRINITY,2023,4,4.09
TRINITY,2023,5,4.9
TRINITY,2023,6,4.25
TRINITY,2023,7,0.0
TRINITY,2023,8,2.65
TRINITY,2023,9,4.55
TRINITY,2023,10,1.47
TRINITY,2023,11,6.51
TRINITY,2023,12,19.24
TRINITY,2024,1,28.3
TRINITY,2024,2,20.67
TRINITY,2024,3,14.38
TRINITY,2024,4,3.3
TRINITY,2024,5,2.13
TRINITY,2024,6,0.15
TRINITY,2024,7,0.04
TRINITY,2024,8,2.41
TRINITY,2024,9,0.32
TRINITY,2024,10,1.02
TRINITY,2024,11,29.21
TRINITY,2024,12,26.74
TRINITY,2025,1,5.13
TRINITY,2025,2,22.53
TRINITY,2025,3,15.08
TRINITY,2025,4,3.38
TRINITY,2025,5,1.01
TRINITY,2025,6,0.06
TULARE,2009,10,24.4
TULARE,2009,11,5.41
TULARE,2009,12,83.04
TULARE,2010,1,76.73
TULARE,2010,2,97.9
TULARE,2010,3,44.82
TULARE,2010,4,83.67
TULARE,2010,5,14.41
TULARE,2010,6,3.59
TULARE,2010,7,0.68
TULARE,2010,8,0.8
TULARE,2010,9,0.11
TULARE,2010,10,29.68
TULARE,2010,11,68.93
TULARE,2010,12,232.84
TULARE,2011,1,39.88
TULARE,2011,2,45.52
TULARE,2011,3,108.41
TULARE,2011,4,23.78
TULARE,2011,5,34.18
TULARE,2011,6,8.34
TULARE,2011,7,10.9
TULARE,2011,8,4.64
TULARE,2011,9,10.55
TULARE,2011,10,39.99
TULARE,2011,11,26.31
TULARE,2011,12,1.04
TULARE,2012,1,73.1
TULARE,2012,2,27.42
TULARE,2012,3,73.06
TULARE,2012,4,66.03
TULARE,2012,5,5.29
TULARE,2012,6,2.95
TULARE,2012,7,1.57
TULARE,2012,8,3.44
TULARE,2012,9,2.17
TULARE,2012,10,11.03
TULARE,2012,11,32.7
TULARE,2012,12,101.18
TULARE,2013,1,30.95
TULARE,2013,2,16.98
TULARE,2013,3,14.54
TULARE,2013,4,13.49
TULARE,2013,5,13.31
TULARE,2013,6,5.09
TULARE,2013,7,7.46
TULARE,2013,8,4.62
TULARE,2013,9,1.81
TULARE,2013,10,11.74
TULARE,2013,11,9.47
TULARE,2013,12,13.46
TULARE,2014,1,16.68
TULARE,2014,2,57.83
TULARE,2014,3,35.35
TULARE,2014,4,44.44
TULARE,2014,5,9.78
TULARE,2014,6,0.34
TULARE,2014,7,0.17
TULARE,2014,8,1.96
TULARE,2014,9,3.4
TULARE,2014,10,1.76
TULARE,2014,11,4.03
TULARE,2014,12,28.58
TULARE,2015,1,1.95
TULARE,2015,2,44.77
TULARE,2015,3,6.35
TULARE,2015,4,13.97
TULARE,2015,5,17.11
TULARE,2015,6,9.82
TULARE,2015,7,15.06
TULARE,2015,8,0.98
TULARE,2015,9,1.28
TULARE,2015,10,21.07
TULARE,2015,11,52.68
TULARE,2015,12,71.22
TULARE,2016,1,106.36
TULARE,2016,2,34.87
TULARE,2016,3,56.33
TULARE,2016,4,28.69
TULARE,2016,5,16.89
TULARE,2016,6,7.02
TULARE,2016,7,3.37
TULARE,2016,8,2.98
TULARE,2016,9,1.63
TULARE,2016,10,16.67
TULARE,2016,11,11.89
TULARE,2016,12,54.88
TULARE,2017,1,146.8
TULARE,2017,2,97.05
TULARE,2017,3,31.63
TULARE,2017,4,44.53
TULARE,2017,5,9.67
TULARE,2017,6,8.17
TULARE,2017,7,2.23
TULARE,2017,8,4.88
TULARE,2017,9,8.76
TULARE,2017,10,1.14
TULARE,2017,11,30.62
TULARE,2017,12,1.84
TULARE,2018,1,34.84
TULARE,2018,2,13.29
TULARE,2018,3,130.38
TULARE,2018,4,35.6
TULARE,2018,5,5.43
TULARE,2018,6,2.23
TULARE,2018,7,2.96
TULARE,2018,8,0.25
TULARE,2018,9,1.64
TULARE,2018,10,19.87
TULARE,2018,11,58.43
TULARE,2018,12,23.44
TULARE,2019,1,83.13
TULARE,2019,2,136.03
TULARE,2019,3,102.86
TULARE,2019,4,15.42
TULARE,2019,5,57.37
TULARE,2019,6,5.53
TULARE,2019,7,4.1
TULARE,2019,8,0.57
TULARE,2019,9,0.39
TULARE,2019,10,0.22
TULARE,2019,11,40.6
TULARE,2019,12,67.27
TULARE,2020,1,12.36
TULARE,2020,2,7.36
TULARE,2020,3,47.53
TULARE,2020,4,54.91
TULARE,2020,5,14.78
TULARE,2020,6,2.16
TULARE,2020,7,2.0
TULARE,2020,8,0.59
TULARE,2020,9,0.28
TULARE,2020,10,0.11
TULARE,2020,11,12.37
TULARE,2020,12,22.27
TULARE,2021,1,51.33
TULARE,2021,2,15.45
TULARE,2021,3,32.11
TULARE,2021,4,6.39
TULARE,2021,5,0.9
TULARE,2021,6,1.96
TULARE,2021,7,1.38
TULARE,2021,8,1.15
TULARE,2021,9,0.45
TULARE,2021,10,31.53
TULARE,2021,11,4.82
TULARE,2021,12,139.31
TULARE,2022,1,1.03
TULARE,2022,2,7.88
TULARE,2022,3,22.47
TULARE,2022,4,20.37
TULARE,2022,5,0.11
TULARE,2022,6,2.11
TULARE,2022,7,0.68
TULARE,2022,8,1.96
TULARE,2022,9,4.55
TULARE,2022,10,0.01
TULARE,2022,11,51.26
TULARE,2022,12,119.07
TULARE,2023,1,197.35
TULARE,2023,2,70.73
TULARE,2023,3,269.78
TULARE,2023,4,2.48
TULARE,2023,5,7.45
TULARE,2023,6,9.79
TULARE,2023,7,3.33
TULARE,2023,8,45.93
TULARE,2023,9,1.35
TULARE,2023,10,1.94
TULARE,2023,11,12.11
TULARE,2023,12,18.39
TULARE,2024,1,49.84
TULARE,2024,2,117.37
TULARE,2024,3,89.12
TULARE,2024,4,39.68
TULARE,2024,5,12.87
TULARE,2024,6,2.21
TULARE,2024,7,1.59
TULARE,2024,8,0.63
TULARE,2024,9,0.11
TULARE,2024,10,0.05
TULARE,2024,11,74.82
TULARE,2024,12,29.63
TULARE,2025,1,10.56
TULARE,2025,2,105.76
TULARE,2025,3,114.33
TULARE,2025,4,25.0
TULARE,2025,5,2.62
TULARE,2025,6,0.36
TUOLUMNE,2024,10,0.06
TUOLUMNE,2024,11,3.08
TUOLUMNE,2024,12,3.3
TUOLUMNE,2025,1,1.15
TUOLUMNE,2025,2,4.87
TUOLUMNE,2025,3,6.59
TUOLUMNE,2025,4,1.39
TUOLUMNE,2025,5,0.05
TUOLUMNE,2025,6,0.0
Unknown,2009,10,304.53
Unknown,2009,11,113.58
Unknown,2009,12,437.25
Unknown,2010,1,781.57
Unknown,2010,2,457.31
Unknown,2010,3,331.52
Unknown,2010,4,483.05
Unknown,2010,5,168.97
Unknown,2010,6,23.72
Unknown,2010,7,9.27
Unknown,2010,8,7.38
Unknown,2010,9,11.13
Unknown,2010,10,411.11
Unknown,2010,11,419.74
Unknown,2010,12,1066.57
Unknown,2011,1,170.45
Unknown,2011,2,465.17
Unknown,2011,3,945.9
Unknown,2011,4,139.69
Unknown,2011,5,204.28
Unknown,2011,6,165.91
Unknown,2011,7,15.69
Unknown,2011,8,2.94
Unknown,2011,9,24.02
Unknown,2011,10,217.41
Unknown,2011,11,185.77
Unknown,2011,12,33.27
Unknown,2012,1,419.56
Unknown,2012,2,157.98
Unknown,2012,3,693.17
Unknown,2012,4,349.25
Unknown,2012,5,21.68
Unknown,2012,6,45.97
Unknown,2012,7,19.48
Unknown,2012,8,14.02
Unknown,2012,9,3.36
Unknown,2012,10,126.24
Unknown,2012,11,516.43
Unknown,2012,12,800.1
Unknown,2013,1,115.77
Unknown,2013,2,60.8
Unknown,2013,3,168.33
Unknown,2013,4,80.9
Unknown,2013,5,69.95
Unknown,2013,6,50.97
Unknown,2013,7,19.1
Unknown,2013,8,18.84
Unknown,2013,9,86.35
Unknown,2013,10,46.26
Unknown,2013,11,95.33
Unknown,2013,12,64.48
Unknown,2014,1,86.32
Unknown,2014,2,566.63
Unknown,2014,3,412.11
Unknown,2014,4,152.27
Unknown,2014,5,41.41
Unknown,2014,6,3.73
Unknown,2014,7,28.52
Unknown,2014,8,35.29
Unknown,2014,9,70.63
Unknown,2014,10,116.48
Unknown,2014,11,222.27
Unknown,2014,12,719.97
Unknown,2015,1,52.24
Unknown,2015,2,366.24
Unknown,2015,3,73.12
Unknown,2015,4,140.6
Unknown,2015,5,98.45
Unknown,2015,6,28.02
Unknown,2015,7,57.15
Unknown,2015,8,6.34
Unknown,2015,9,20.16
Unknown,2015,10,105.15
Unknown,2015,11,262.14
Unknown,2015,12,598.12
Unknown,2016,1,788.89
Unknown,2016,2,151.61
Unknown,2016,3,684.99
Unknown,2016,4,167.54
Unknown,2016,5,77.79
Unknown,2016,6,23.09
Unknown,2016,7,3.65
Unknown,2016,8,2.29
Unknown,2016,9,3.94
Unknown,2016,10,571.69
Unknown,2016,11,300.73
Unknown,2016,12,626.84
Unknown,2017,1,1421.87
Unknown,2017,2,1165.6
Unknown,2017,3,365.21
Unknown,2017,4,419.07
Unknown,2017,5,47.29
Unknown,2017,6,33.05
Unknown,2017,7,7.3
Unknown,2017,8,22.31
Unknown,2017,9,48.13
Unknown,2017,10,45.34
Unknown,2017,11,487.32
Unknown,2017,12,37.34
Unknown,2018,1,438.2
Unknown,2018,2,78.47
Unknown,2018,3,796.81
Unknown,2018,4,278.0
Unknown,2018,5,81.77
